DL comb,DL MIMO,DL BW,DL Unk A,DL Unk B,DL Unk C,UL comb,UL MIMO,UL BW,UL Unk A,UL Unk B,UL Unk C
n66_n77C,4;4;4,25;100;100,2;2;2,2;2;2,0;1;1,n77,2,100,2,2,1
n66_n77_n77,4;4;4,25;100;100,2;2;2,2;2;2,0;1;1,n66,1,40,1,2,0
n66_n77C,4;4;4,25;100;100,2;2;2,2;2;2,0;1;1,n66,1,40,1,2,0
n66_n77,2;2;4,30;30;100,1;1;2,2;2;2,0;0;1,n77,1,100,2,2,1
n66_n77,2;2;4,40;40;100,1;1;2,2;2;2,0;0;1,n77,1,100,2,2,1
n66_n77,2;2;4,40;40;100,1;1;2,2;2;2,0;0;1,n77,2,100,2,2,1
n66_n77,2;2;4,30;30;100,1;1;2,2;2;2,0;0;1,n66,1,20,1,2,0
n66_n77,2;2;4,40;40;100,1;1;2,2;2;2,0;0;1,n66,1,20,1,2,0
2-2_n5,2,30,1,2,0,2_n5,1,20,1,2,0
2-2_n5,2,30,1,2,0,2_n5,1,20,1,2,0
2-2_n77,4,100,2,2,1,2_n77,1,100,2,2,1
2-2_n77,4,100,2,2,1,2_n77,1,100,2,2,1
2-5_n2,2,30,1,2,0,5_n2,1,20,1,2,0
2-5_n2,2,40,1,2,0,5_n2,1,20,1,2,0
2-5_n66,2,25,2,2,0,5_n66,1,40,1,2,0
2-5_n66,4,25,2,2,0,5_n66,1,40,1,2,0
2-5_n77,4,100,2,2,1,5_n77,1,100,2,2,1
